where,word,mean,pinYin,toggle,pinYinSearch,Pronunciation
崇明,或(或),[空],weq8(ɦuəʔ²),true,weq8,暂无
崇明,惑(惑),[空],weq8(ɦuəʔ²),true,weq8,暂无
崇明,获(獲),[空],weq8(ɦuəʔ²),true,weq8,暂无
崇明,鹘(鶻),[空],weq8(ɦuəʔ²),true,weq8,暂无
崇明,𣝗(𣝗),《广韵》入声没韵户骨切“果子𣝗也”,weq8(ɦuəʔ²),true,weq8,暂无
崇明,勿(勿),~勿少少(不少),weq8(ɦuəʔ²),true,weq8,暂无
崇明,掇(掇),文读,toeq7(tøʔ⁵),true,toeq7,暂无
崇明,脱(脫),文读,thoeq7(tʰøʔ⁵),true,thoeq7,暂无
崇明,夺(奪),文读,doeq8(døʔ²),true,doeq8,暂无
崇明,捋(捋),文读,loeq8(løʔ²),true,loeq8,暂无
崇明,折(折),文读,tsoeq7(tsøʔ⁵),true,tsoeq7,暂无
崇明,浙(浙),文读,tsoeq7(tsøʔ⁵),true,tsoeq7,暂无
崇明,茁(茁),文读,tsoeq7(tsøʔ⁵),true,tsoeq7,暂无
崇明,拙(拙),文读,tsoeq7(tsøʔ⁵),true,tsoeq7,暂无
崇明,绌(絀),文读,tsoeq7(tsøʔ⁵),true,tsoeq7,暂无
崇明,撮(撮),文读,tsoeq7(tsøʔ⁵),true,tsoeq7,暂无
崇明,澈(澈),文读,tshoeq7(tsʰøʔ⁵),true,tshoeq7,暂无
崇明,彻(徹),文读,tshoeq7(tsʰøʔ⁵),true,tshoeq7,暂无
崇明,撤(撤),文读,tshoeq7(tsʰøʔ⁵),true,tshoeq7,暂无
崇明,辙(轍),文读,tshoeq7(tsʰøʔ⁵),true,tshoeq7,暂无
崇明,说(說),文读,soeq7(søʔ⁵),true,soeq7,暂无
崇明,刷(刷),文读,soeq7(søʔ⁵),true,soeq7,暂无
崇明,设(設),文读,soeq7(søʔ⁵),true,soeq7,暂无
崇明,葛(葛),文读,koeq7(køʔ⁵),true,koeq7,暂无
崇明,割(割),文读,koeq7(køʔ⁵),true,koeq7,暂无
崇明,渴(渴),文读,khoeq7(kʰøʔ⁵),true,khoeq7,暂无
崇明,喝(喝),文读,hoeq7(høʔ⁵),true,hoeq7,暂无
崇明,觉(覺),文读,cioeq7(tɕyøʔ⁵),true,cioeq7,暂无
崇明,爵(爵),文读,cioeq7(tɕyøʔ⁵),true,cioeq7,暂无
崇明,绝(絕),文读,cioeq7(tɕyøʔ⁵),true,cioeq7,暂无
崇明,决(決),文读,cioeq7(tɕyøʔ⁵),true,cioeq7,暂无
崇明,抉(抉),文读,cioeq7(tɕyøʔ⁵),true,cioeq7,暂无
崇明,诀(訣),文读,cioeq7(tɕyøʔ⁵),true,cioeq7,暂无
崇明,菊(菊),文读,cioeq7(tɕyøʔ⁵),true,cioeq7,暂无
崇明,孓(孓),文读,cioeq7(tɕyøʔ⁵),true,cioeq7,暂无
崇明,缺(缺),文读,chioeq7(tɕʰyøʔ⁵),true,chioeq7,暂无
崇明,确(確),文读,chioeq7(tɕʰyøʔ⁵),true,chioeq7,暂无
崇明,阙(闕),文读,chioeq7(tɕʰyøʔ⁵),true,chioeq7,暂无
崇明,局(局),文读,jioeq8(dʑyøʔ²),true,jioeq8,暂无
崇明,掘(掘),文读,jioeq8(dʑyøʔ²),true,jioeq8,暂无
崇明,月(月),文读,gnioeq8(ɦȵyøʔ²),true,gnioeq8,暂无
崇明,旭(旭),文读,shioeq7(ɕyøʔ⁵),true,shioeq7,暂无
崇明,恤(恤),文读,shioeq7(ɕyøʔ⁵),true,shioeq7,暂无
崇明,血(血),文读,shioeq7(ɕyøʔ⁵),true,shioeq7,暂无
崇明,噱(噱),文读,shioeq7(ɕyøʔ⁵),true,shioeq7,暂无
崇明,约(約),文读,ioeq7(yøʔ⁵),true,ioeq7,暂无
崇明,跃(躍),文读,ioeq7(yøʔ⁵),true,ioeq7,暂无
崇明,郁(鬱),文读,ioeq7(yøʔ⁵),true,ioeq7,暂无
崇明,乐(樂),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,越(越),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,粤(粵),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,曰(曰),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,阅(閱),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,悦(悅),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,域(域),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,欲(欲),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,欲(欲),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,浴(浴),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,毓(毓),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,昱(昱),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,学(學),文读,yoeq8(ɦyøʔ²),true,yoeq8,暂无
崇明,北(北),[空],poq7(poʔ⁵),true,poq7,暂无
崇明,卜(蔔),[空],poq7(poʔ⁵),true,poq7,暂无
崇明,驳(駁),[空],poq7(poʔ⁵),true,poq7,暂无
崇明,博(博),[空],poq7(poʔ⁵),true,poq7,暂无
崇明,搏(搏),[空],poq7(poʔ⁵),true,poq7,暂无
崇明,膊(膊),[空],poq7(poʔ⁵),true,poq7,暂无
崇明,缚(縛),[空],poq7(poʔ⁵),true,poq7,暂无
崇明,剥(剝),[空],poq7(poʔ⁵),true,poq7,暂无
崇明,亳(亳),[空],poq7(poʔ⁵),true,poq7,暂无
崇明,泊(泊),[空],phoq7(pʰoʔ⁵),true,phoq7,暂无
崇明,舶(舶),[空],phoq7(pʰoʔ⁵),true,phoq7,暂无
崇明,朴(樸),[空],phoq7(pʰoʔ⁵),true,phoq7,暂无
崇明,扑(撲),[空],phoq7(pʰoʔ⁵),true,phoq7,暂无
崇明,朴(樸),[空],phoq7(pʰoʔ⁵),true,phoq7,暂无
崇明,濮(濮),[空],phoq7(pʰoʔ⁵),true,phoq7,暂无
崇明,璞(璞),[空],phoq7(pʰoʔ⁵),true,phoq7,暂无
崇明,蹼(蹼),[空],phoq7(pʰoʔ⁵),true,phoq7,暂无
崇明,醭(醭),[空],phoq7(pʰoʔ⁵),true,phoq7,暂无
崇明,扑(撲),[空],phoq7(pʰoʔ⁵),true,phoq7,暂无
崇明,薄(薄),厚~,boq8(boʔ²),true,boq8,暂无
崇明,箔(箔),[空],boq8(boʔ²),true,boq8,暂无
崇明,礴(礴),[空],boq8(boʔ²),true,boq8,暂无
崇明,暴(暴),旧读：~露,boq8(boʔ²),true,boq8,暂无
崇明,瀑(瀑),[空],boq8(boʔ²),true,boq8,暂无
崇明,匐(匐),[空],boq8(boʔ²),true,boq8,暂无
崇明,木(木),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,沐(沐),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,摸(摸),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,莫(莫),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,漠(漠),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,谟(謨),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,么(麼),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,么(麼),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,寞(寞),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,獏(獏),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,膜(膜),隔~,moq8(ɦmoʔ²),true,moq8,暂无
崇明,目(目),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,苜(苜),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,穆(穆),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,牧(牧),[空],moq8(ɦmoʔ²),true,moq8,暂无
崇明,福(福),[空],foq7(foʔ⁵),true,foq7,暂无
崇明,辐(輻),[空],foq7(foʔ⁵),true,foq7,暂无
崇明,蝠(蝠),[空],foq7(foʔ⁵),true,foq7,暂无
崇明,福(福),[空],foq7(foʔ⁵),true,foq7,暂无
崇明,幅(幅),[空],foq7(foʔ⁵),true,foq7,暂无
崇明,复(复),[空],foq7(foʔ⁵),true,foq7,暂无
崇明,复(復),反~,foq7(foʔ⁵),true,foq7,暂无
崇明,覆(覆),[空],foq7(foʔ⁵),true,foq7,暂无
崇明,复(複),~习,foq7(foʔ⁵),true,foq7,暂无
崇明,腹(腹),[空],foq7(foʔ⁵),true,foq7,暂无
崇明,馥(馥),[空],foq7(foʔ⁵),true,foq7,暂无
崇明,伏(伏),埋~,voq8(voʔ²),true,voq8,暂无
崇明,服(服),[空],voq8(voʔ²),true,voq8,暂无
崇明,复(復),恢~,voq8(voʔ²),true,voq8,暂无
崇明,宓(宓),[空],voq8(voʔ²),true,voq8,暂无
崇明,沃(沃),[空],voq8(voʔ²),true,voq8,暂无
崇明,笃(篤),[空],toq7(toʔ⁵),true,toq7,暂无
崇明,督(督),[空],toq7(toʔ⁵),true,toq7,暂无
崇明,厾(厾),扔,toq7(toʔ⁵),true,toq7,暂无
崇明,沰(沰),一~血。《集韵》入声铎韵当各切“滴也”,toq7(toʔ⁵),true,toq7,暂无
崇明,得(得),~怕(只怕),toq7(toʔ⁵),true,toq7,暂无
崇明,秃(禿),[空],thoq7(tʰoʔ⁵),true,thoq7,暂无
崇明,托(托),[空],thoq7(tʰoʔ⁵),true,thoq7,暂无
崇明,讬(托),[空],thoq7(tʰoʔ⁵),true,thoq7,暂无
崇明,拓(拓),[空],thoq7(tʰoʔ⁵),true,thoq7,暂无
崇明,庹(庹),[空],thoq7(tʰoʔ⁵),true,thoq7,暂无
崇明,鼍(鼉),[空],thoq7(tʰoʔ⁵),true,thoq7,暂无
崇明,柝(柝),[空],thoq7(tʰoʔ⁵),true,thoq7,暂无
崇明,橐(橐),[空],thoq7(tʰoʔ⁵),true,thoq7,暂无
崇明,独(獨),[空],doq8(doʔ²),true,doq8,暂无
崇明,毒(毒),[空],doq8(doʔ²),true,doq8,暂无
崇明,渎(瀆),[空],doq8(doʔ²),true,doq8,暂无
崇明,椟(櫝),[空],doq8(doʔ²),true,doq8,暂无
崇明,犊(犢),[空],doq8(doʔ²),true,doq8,暂无
崇明,黩(黷),[空],doq8(doʔ²),true,doq8,暂无
崇明,椟(櫝),[空],doq8(doʔ²),true,doq8,暂无
崇明,度(度),猜~,doq8(doʔ²),true,doq8,暂无
崇明,踱(踱),[空],doq8(doʔ²),true,doq8,暂无
崇明,咄(咄),[空],doq8(doʔ²),true,doq8,暂无
崇明,凙(凙),凌~(冰锥),doq8(doʔ²),true,doq8,暂无
崇明,铎(鐸),[空],doq8(doʔ²),true,doq8,暂无
崇明,诺(諾),承~,noq8(ɦnoʔ²),true,noq8,暂无
崇明,落(落),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,洛(洛),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,骆(駱),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,络(絡),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,酪(酪),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,雒(雒),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,烙(烙),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,荦(犖),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,陆(陸),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,录(錄),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,鹿(鹿),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,六(六),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,禄(祿),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,绿(綠),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,戮(戮),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,碌(碌),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,渌(淥),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,录(錄),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,漉(漉),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,辘(轆),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,簏(簏),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,麓(麓),[空],loq8(ɦloʔ²),true,loq8,暂无
崇明,乐(樂),快~,loq8(ɦloʔ²),true,loq8,暂无
崇明,足(足),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,竹(竹),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,祝(祝),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,筑(築),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,烛(燭),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,嘱(囑),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,瞩(矚),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,竺(竺),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,卓(卓),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,桌(桌),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,捉(捉),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,啄(啄),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,琢(琢),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,濯(濯),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,擢(擢),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,涿(涿),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,作(作),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,酢(酢),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,粥(粥),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,斫(斫),[空],tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,瘃(瘃),冻~,tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,簇(簇),一~生(一丛)。《广韵》入声屋韵千木切“小竹”。崇明话读不送气声母,tsoq7(tsoʔ⁵),true,tsoq7,暂无
崇明,镞(鏃),《广韵》入声屋韵作木切。崇明话读不送气声母,tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,促(促),[空],tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,蹙(蹙),[空],tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,蹴(蹴),[空],tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,踧(踧),[空],tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,触(觸),[空],tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,畜(畜),牲~,tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,矗(矗),[空],tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,搐(搐),[空],tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,戳(戳),[空],tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,龊(齪),[空],tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,束(束),~腰(戴孝用腰带),tshoq7(tsʰoʔ⁵),true,tshoq7,暂无
崇明,族(族),[空],dzoq8(dzoʔ²),true,dzoq8,暂无
崇明,浊(濁),[空],dzoq8(dzoʔ²),true,dzoq8,暂无
崇明,逐(逐),[空],dzoq8(dzoʔ²),true,dzoq8,暂无
崇明,轴(軸),[空],dzoq8(dzoʔ²),true,dzoq8,暂无
崇明,蜀(蜀),[空],dzoq8(dzoʔ²),true,dzoq8,暂无
崇明,俗(俗),[空],dzoq8(dzoʔ²),true,dzoq8,暂无
崇明,叔(叔),[空],soq8(soʔ²),true,soq8,暂无
崇明,淑(淑),[空],soq8(soʔ²),true,soq8,暂无
崇明,倏(倏),~响里(形容快)。《广韵》入声屋韵式竹切：倏忽，犬走疾也”,soq8(soʔ²),true,soq8,暂无
崇明,嗍(嗍),[空],soq8(soʔ²),true,soq8,暂无
崇明,朔(朔),[空],soq8(soʔ²),true,soq8,暂无
崇明,搠(搠),[空],soq8(soʔ²),true,soq8,暂无
崇明,溯(溯),[空],soq8(soʔ²),true,soq8,暂无
崇明,塑(塑),~料,soq8(soʔ²),true,soq8,暂无
崇明,索(索),[空],soq8(soʔ²),true,soq8,暂无
崇明,说(說),~话(话),soq8(soʔ²),true,soq8,暂无
崇明,缩(縮),[空],soq8(soʔ²),true,soq8,暂无
崇明,宿(宿),住~,soq8(soʔ²),true,soq8,暂无
崇明,蓿(蓿),苜~,soq8(soʔ²),true,soq8,暂无
崇明,肃(肅),[空],soq8(soʔ²),true,soq8,暂无
崇明,粟(粟),[空],soq8(soʔ²),true,soq8,暂无
崇明,僳(僳),[空],soq8(soʔ²),true,soq8,暂无
崇明,夙(夙),[空],soq8(soʔ²),true,soq8,暂无
崇明,簌(簌),[空],soq8(soʔ²),true,soq8,暂无
崇明,谡(謖),[空],soq8(soʔ²),true,soq8,暂无
崇明,觫(觫),[空],soq8(soʔ²),true,soq8,暂无
崇明,速(速),[空],soq8(soʔ²),true,soq8,暂无
崇明,束(束),结~,soq8(soʔ²),true,soq8,暂无
崇明,欶(欶),吮吸。《集韵》入声屋韵所六切“吮也”，又入声觉韵色角切“说文吮也”。两个反切都和崇明话读音相合,soq8(soʔ²),true,soq8,暂无
崇明,属(屬),[空],zoq8(zoʔ²),true,zoq8,暂无
崇明,镯(鐲),[空],zoq8(zoʔ²),true,zoq8,暂无
崇明,熟(熟),[空],zoq8(zoʔ²),true,zoq8,暂无
崇明,孰(孰),[空],zoq8(zoʔ²),true,zoq8,暂无
崇明,塾(塾),[空],zoq8(zoʔ²),true,zoq8,暂无
崇明,赎(贖),[空],zoq8(zoʔ²),true,zoq8,暂无
崇明,俗(俗),[空],zoq8(zoʔ²),true,zoq8,暂无
崇明,辱(辱),文读,zoq8(zoʔ²),true,zoq8,暂无
崇明,褥(褥),文读,zoq8(zoʔ²),true,zoq8,暂无
崇明,肉(肉),[空],zoq8(zoʔ²),true,zoq8,暂无
崇明,谷(穀),[空],koq7(koʔ⁵),true,koq7,暂无
崇明,榖(榖),[空],koq7(koʔ⁵),true,koq7,暂无
崇明,毂(轂),[空],koq7(koʔ⁵),true,koq7,暂无
崇明,角(角),[空],koq7(koʔ⁵),true,koq7,暂无
崇明,觉(覺),~察,koq7(koʔ⁵),true,koq7,暂无
崇明,郭(郭),[空],koq7(koʔ⁵),true,koq7,暂无
崇明,椁(槨),[空],koq7(koʔ⁵),true,koq7,暂无
崇明,各(各),[空],koq7(koʔ⁵),true,koq7,暂无
崇明,阁(閣),[空],koq7(koʔ⁵),true,koq7,暂无
崇明,搁(擱),[空],koq7(koʔ⁵),true,koq7,暂无
崇明,个(個),~个好得来(真是好啊),koq7(koʔ⁵),true,koq7,暂无
崇明,壳(殼),[空],khoq7(kʰoʔ⁵),true,khoq7,暂无
崇明,殻(殻),[空],khoq7(kʰoʔ⁵),true,khoq7,暂无
崇明,哭(哭),[空],khoq7(kʰoʔ⁵),true,khoq7,暂无
崇明,酷(酷),[空],khoq7(kʰoʔ⁵),true,khoq7,暂无
崇明,扩(擴),[空],khoq7(kʰoʔ⁵),true,khoq7,暂无
崇明,廓(廓),轮~,khoq7(kʰoʔ⁵),true,khoq7,暂无
崇明,个(個),三~,goq8(goʔ²),true,goq8,暂无
崇明,岳(嶽),[空],ngoq8(ɦŋoʔ²),true,ngoq8,暂无
崇明,岳(嶽),[空],ngoq8(ɦŋoʔ²),true,ngoq8,暂无
崇明,鄂(鄂),[空],ngoq8(ɦŋoʔ²),true,ngoq8,暂无
崇明,鳄(鱷),[空],ngoq8(ɦŋoʔ²),true,ngoq8,暂无
崇明,萼(萼),[空],ngoq8(ɦŋoʔ²),true,ngoq8,暂无
崇明,锷(鍔),[空],ngoq8(ɦŋoʔ²),true,ngoq8,暂无
崇明,颚(顎),[空],ngoq8(ɦŋoʔ²),true,ngoq8,暂无
崇明,愕(愕),[空],ngoq8(ɦŋoʔ²),true,ngoq8,暂无
崇明,腭(齶),[空],ngoq8(ɦŋoʔ²),true,ngoq8,暂无
崇明,噩(噩),[空],ngoq8(ɦŋoʔ²),true,ngoq8,暂无
崇明,咢(咢),[空],ngoq8(ɦŋoʔ²),true,ngoq8,暂无
崇明,霍(霍),[空],hoq7(hoʔ⁵),true,hoq7,暂无
崇明,藿(藿),[空],hoq7(hoʔ⁵),true,hoq7,暂无
崇明,壑(壑),[空],hoq7(hoʔ⁵),true,hoq7,暂无
崇明,镬(鑊),[空],ghoq8(hɦoʔ²),true,ghoq8,暂无
崇明,鹤(鶴),[空],ghoq8(hɦoʔ²),true,ghoq8,暂无
崇明,斛(斛),[空],ghoq8(hɦoʔ²),true,ghoq8,暂无
崇明,礐(礐),石~(石夯),ghoq8(hɦoʔ²),true,ghoq8,暂无
崇明,学(學),白读,ghoq8(hɦoʔ²),true,ghoq8,暂无
崇明,获(穫),收~。按，崇明话获得的获和收穫的穫不同音,ghoq8(hɦoʔ²),true,ghoq8,暂无
崇明,恶(惡),凶~,oq7(oʔ⁵),true,oq7,暂无
崇明,屋(屋),房~,uoq7(uoʔ⁵),true,uoq7,暂无
崇明,喔(喔),[空],uoq7(uoʔ⁵),true,uoq7,暂无
崇明,握(握),[空],uoq7(uoʔ⁵),true,uoq7,暂无
崇明,橘(橘),[空],cioq7(tɕyoʔ⁵),true,cioq7,暂无
崇明,鞠(鞠),[空],cioq7(tɕyoʔ⁵),true,cioq7,暂无
崇明,觉(覺),文读,cioq7(tɕyoʔ⁵),true,cioq7,暂无
崇明,决(決),白读,cioq7(tɕyoʔ⁵),true,cioq7,暂无
崇明,抉(抉),白读,cioq7(tɕyoʔ⁵),true,cioq7,暂无
崇明,诀(訣),白读,cioq7(tɕyoʔ⁵),true,cioq7,暂无
崇明,菊(菊),白读,cioq7(tɕyoʔ⁵),true,cioq7,暂无
崇明,孓(孓),白读,cioq7(tɕyoʔ⁵),true,cioq7,暂无
崇明,缺(缺),白读,chioq7(tɕʰyoʔ⁵),true,chioq7,暂无
崇明,确(確),白读,chioq7(tɕʰyoʔ⁵),true,chioq7,暂无
崇明,阙(闕),白读,chioq7(tɕʰyoʔ⁵),true,chioq7,暂无
崇明,局(局),白读,jioq8(dʑyoʔ²),true,jioq8,暂无
崇明,掘(掘),白读,jioq8(dʑyoʔ²),true,jioq8,暂无
崇明,剧(劇),[空],jioq8(dʑyoʔ²),true,jioq8,暂无
崇明,肉(肉),儿语：~~(肉),gnioq7(ʔȵyoʔ⁵),true,gnioq7,暂无
崇明,月(月),白读,gnioq8(ɦȵyoʔ²),true,gnioq8,暂无
崇明,玉(玉),[空],gnioq8(ɦȵyoʔ²),true,gnioq8,暂无
崇明,肉(肉),白读,gnioq8(ɦȵyoʔ²),true,gnioq8,暂无
崇明,𢫭(𢫭),揉，也可作“搙”,gnioq8(ɦȵyoʔ²),true,gnioq8,暂无
崇明,搙(搙),揉。《广韵》入声沃韵内沃切“捻搙”,gnioq8(ɦȵyoʔ²),true,gnioq8,暂无
崇明,褥(褥),弹~子(弹棉花)。《广韵》入声沃韵内沃切“小儿衣也”，又入声烛韵而蜀切“毡褥”,gnioq8(ɦȵyoʔ²),true,gnioq8,暂无
崇明,日(一),~夜(每夜),gnioq8(ɦȵyoʔ²),true,gnioq8,暂无
崇明,旭(旭),白读,shioq7(ɕyoʔ⁵),true,shioq7,暂无
崇明,恤(恤),白读,shioq7(ɕyoʔ⁵),true,shioq7,暂无
崇明,血(血),白读,shioq7(ɕyoʔ⁵),true,shioq7,暂无
崇明,噱(噱),白读,shioq7(ɕyoʔ⁵),true,shioq7,暂无
崇明,决(決),一~(形容速度极快)。《广韵》入声屑韵呼决切“小飞貌”,shioq7(ɕyoʔ⁵),true,shioq7,暂无
崇明,郁(郁),姓,ioq7(yoʔ⁵),true,ioq7,暂无
崇明,郁(鬱),[空],ioq7(yoʔ⁵),true,ioq7,暂无
崇明,鹬(鷸),[空],ioq7(yoʔ⁵),true,ioq7,暂无
崇明,乐(樂),音~,yoq8(ɦyoʔ²),true,yoq8,暂无
崇明,越(越),白读,yoq8(ɦyoʔ²),true,yoq8,暂无
崇明,粤(粵),白读,yoq8(ɦyoʔ²),true,yoq8,暂无
崇明,阅(閱),白读,yoq8(ɦyoʔ²),true,yoq8,暂无
崇明,悦(悅),白读,yoq8(ɦyoʔ²),true,yoq8,暂无
崇明,域(域),白读,yoq8(ɦyoʔ²),true,yoq8,暂无
崇明,欲(欲),白读,yoq8(ɦyoʔ²),true,yoq8,暂无
崇明,欲(欲),白读,yoq8(ɦyoʔ²),true,yoq8,暂无
崇明,浴(浴),白读,yoq8(ɦyoʔ²),true,yoq8,暂无
崇明,毓(毓),白读,yoq8(ɦyoʔ²),true,yoq8,暂无
崇明,昱(昱),白读,yoq8(ɦyoʔ²),true,yoq8,暂无
崇明,学(學),文读,yoq8(ɦyoʔ²),true,yoq8,暂无
宝山·罗泾,嬉(嬉),[空],shi1(ɕi⁵²),true,shi1,暂无
宝山·罗泾,彭(彭),[空],ban2(bã²³¹),true,ban2,暂无
宝山·罗泾,朽(朽),[空],shiu3(ɕy³³⁴),true,shiu3,暂无
宝山·罗泾,蚌(蚌),[空],ban6(bã²¹³),true,ban6,暂无
宝山·罗泾,粤(粵),[空],ioq7(ʔioʔ⁴),true,ioq7,暂无
宝山·罗泾,拔(拔),[空],baq8(bᴀʔ¹²),true,baq8,暂无
宝山·罗泾,朋(朋),[空],ban2(bã²³¹),true,ban2,暂无
宝山·罗泾,棚(棚),[空],ban2(bã²³¹),true,ban2,暂无
宝山·罗泾,膨(膨),[空],ban2(bã²³¹),true,ban2,暂无
宝山·罗泾,排(排),[空],ba2(bɑ²³¹),true,ba2,暂无
宝山·罗泾,牌(牌),[空],ba2(bɑ²³¹),true,ba2,暂无
宝山·罗泾,旁(旁),[空],baon2(bɒ̃²³¹),true,baon2,暂无
宝山·罗泾,滂(滂),[空],baon2(bɒ̃²³¹),true,baon2,暂无
宝山·罗泾,螃(螃),[空],baon2(bɒ̃²³¹),true,baon2,暂无
宝山·罗泾,防(防),[空],baon2(bɒ̃²³¹),true,baon2,暂无
宝山·罗泾,庞(龐),[空],baon2(bɒ̃²³¹),true,baon2,暂无
宝山·罗泾,败(敗),[空],ba6(bɑ²¹³),true,ba6,暂无
宝山·罗泾,稗(稗),[空],ba6(bɑ²¹³),true,ba6,暂无
宝山·罗泾,罢(罷),[空],ba6(bɑ²¹³),true,ba6,暂无
宝山·罗泾,傍(傍),[空],baon6(bɒ̃²¹³),true,baon6,暂无
宝山·罗泾,棒(棒),[空],baon6(bɒ̃²¹³),true,baon6,暂无
宝山·罗泾,白(白),[空],baq8(bᴀʔ¹²),true,baq8,暂无
宝山·罗泾,钹(鈸),[空],baq8(bᴀʔ¹²),true,baq8,暂无
宝山·罗泾,刨(刨),[空],bau2(bɔ²³¹),true,bau2,暂无
宝山·罗泾,袍(袍),[空],bau2(bɔ²³¹),true,bau2,暂无
宝山·罗泾,跑(跑),[空],bau2(bɔ²³¹),true,bau2,暂无
宝山·罗泾,抱(抱),[空],bau6(bɔ²¹³),true,bau6,暂无
宝山·罗泾,暴(暴),[空],bau6(bɔ²¹³),true,bau6,暂无
宝山·罗泾,曝(曝),[空],bau6(bɔ²¹³),true,bau6,暂无
宝山·罗泾,瀑(瀑),[空],bau6(bɔ²¹³),true,bau6,暂无
