where,word,mean,pinYin,toggle,pinYinSearch,Pronunciation,tone,pinYinRadical
宝山·罗泾,丑(醜),,tshai3(tsʰʌɜ³³⁴),TRUE,tshai3,,334,tsʰʌɜ
宝山·罗泾,秋(秋),,tshiu1(tsʰy⁵²),TRUE,tshiu1,,52,tsʰy
宝山·罗泾,趋(趨),,tshiu1(tsʰy⁵²),TRUE,tshiu1,,52,tsʰy
宝山·罗泾,取(取),,tshiu3(tsʰy³³⁴),TRUE,tshiu3,,334,tsʰy
宝山·罗泾,娶(娶),,tshiu3(tsʰy³³⁴),TRUE,tshiu3,,334,tsʰy
宝山·罗泾,趣(趣),,tshiu3(tsʰy³³⁴),TRUE,tshiu3,,334,tsʰy
宝山·罗泾,占(占),,tsie1(tsɪ⁵²),TRUE,tsie1,,52,tsɪ
宝山·罗泾,专(專),,tsie1(tsɪ⁵²),TRUE,tsie1,,52,tsɪ
宝山·罗泾,尖(尖),,tsie1(tsɪ⁵²),TRUE,tsie1,,52,tsɪ
宝山·罗泾,毡(氈),,tsie1(tsɪ⁵²),TRUE,tsie1,,52,tsɪ
宝山·罗泾,沾(沾),,tsie1(tsɪ⁵²),TRUE,tsie1,,52,tsɪ
宝山·罗泾,煎(煎),,tsie1(tsɪ⁵²),TRUE,tsie1,,52,tsɪ
宝山·罗泾,瞻(瞻),,tsie1(tsɪ⁵²),TRUE,tsie1,,52,tsɪ
宝山·罗泾,砖(磚),,tsie1(tsɪ⁵²),TRUE,tsie1,,52,tsɪ
宝山·罗泾,笺(箋),,tsie1(tsɪ⁵²),TRUE,tsie1,,52,tsɪ
宝山·罗泾,簪(簪),,tsie1(tsɪ⁵²),TRUE,tsie1,,52,tsɪ
宝山·罗泾,晶(晶),,tsin1(tsɪ̃⁵²),TRUE,tsin1,,52,tsɪ̃
宝山·罗泾,津(津),,tsin1(tsɪ̃⁵²),TRUE,tsin1,,52,tsɪ̃
宝山·罗泾,睛(睛),,tsin1(tsɪ̃⁵²),TRUE,tsin1,,52,tsɪ̃
宝山·罗泾,精(精),,tsin1(tsɪ̃⁵²),TRUE,tsin1,,52,tsɪ̃
宝山·罗泾,青(青),,tsin1(tsɪ̃⁵²),TRUE,tsin1,,52,tsɪ̃
宝山·罗泾,占(佔),,tsie3(tsɪ³³⁴),TRUE,tsie3,,334,tsɪ
宝山·罗泾,剪(剪),,tsie3(tsɪ³³⁴),TRUE,tsie3,,334,tsɪ
宝山·罗泾,剂(劑),,tsi3(tsi³³⁴),TRUE,tsi3,,334,tsi
宝山·罗泾,姐(姐),,tsi3(tsi³³⁴),TRUE,tsi3,,334,tsi
宝山·罗泾,展(展),,tsie3(tsɪ³³⁴),TRUE,tsie3,,334,tsɪ
宝山·罗泾,战(戰),,tsie3(tsɪ³³⁴),TRUE,tsie3,,334,tsɪ
宝山·罗泾,撰(撰),,tsie3(tsɪ³³⁴),TRUE,tsie3,,334,tsɪ
宝山·罗泾,挤(擠),,tsi3(tsi³³⁴),TRUE,tsi3,,334,tsi
宝山·罗泾,济(濟),,tsi3(tsi³³⁴),TRUE,tsi3,,334,tsi
宝山·罗泾,祭(祭),,tsi3(tsi³³⁴),TRUE,tsi3,,334,tsi
宝山·罗泾,箭(箭),,tsie3(tsɪ³³⁴),TRUE,tsie3,,334,tsɪ
宝山·罗泾,转(轉),,tsie3(tsɪ³³⁴),TRUE,tsie3,,334,tsɪ
宝山·罗泾,际(際),,tsi3(tsi³³⁴),TRUE,tsi3,,334,tsi
宝山·罗泾,颤(顫),,tsie3(tsɪ³³⁴),TRUE,tsie3,,334,tsɪ
宝山·罗泾,井(井),,tsin3(tsɪ̃³³⁴),TRUE,tsin3,,334,tsɪ̃
宝山·罗泾,俊(俊),,tsin3(tsɪ̃³³⁴),TRUE,tsin3,,334,tsɪ̃
宝山·罗泾,晋(晉),,tsin3(tsɪ̃³³⁴),TRUE,tsin3,,334,tsɪ̃
宝山·罗泾,浸(浸),,tsin3(tsɪ̃³³⁴),TRUE,tsin3,,334,tsɪ̃
宝山·罗泾,进(進),,tsin3(tsɪ̃³³⁴),TRUE,tsin3,,334,tsɪ̃
宝山·罗泾,将(將),~來,tsian1(tsiã⁵²),TRUE,tsian1,,52,tsiã
宝山·罗泾,浆(漿),,tsian1(tsiã⁵²),TRUE,tsian1,,52,tsiã
宝山·罗泾,将(將),大~,tsian3(tsiã³³⁴),TRUE,tsian3,,334,tsiã
宝山·罗泾,桨(槳),,tsian3(tsiã³³⁴),TRUE,tsian3,,334,tsiã
宝山·罗泾,奖(獎),,tsian3(tsiã³³⁴),TRUE,tsian3,,334,tsiã
宝山·罗泾,蒋(蔣),,tsian3(tsiã³³⁴),TRUE,tsian3,,334,tsiã
宝山·罗泾,酱(醬),,tsian3(tsiã³³⁴),TRUE,tsian3,,334,tsiã
宝山·罗泾,借(借),,tsia3(tsiɑ³³⁴),TRUE,tsia3,,334,tsiɑ
宝山·罗泾,姐(姐),,tsia3(tsiɑ³³⁴),TRUE,tsia3,,334,tsiɑ
宝山·罗泾,爵(爵),,tsiaq7(tsiᴀʔ⁴),TRUE,tsiaq7,,4,tsiᴀʔ
宝山·罗泾,椒(椒),,tsiau1(tsiɔ⁵²),TRUE,tsiau1,,52,tsiɔ
宝山·罗泾,焦(焦),,tsiau1(tsiɔ⁵²),TRUE,tsiau1,,52,tsiɔ
宝山·罗泾,蕉(蕉),,tsiau1(tsiɔ⁵²),TRUE,tsiau1,,52,tsiɔ
宝山·罗泾,醮(醮),,tsiau3(tsiɔ³³⁴),TRUE,tsiau3,,334,tsiɔ
宝山·罗泾,即(即),,tsiq7(tsɪʔ⁴),TRUE,tsiq7,,4,tsɪʔ
宝山·罗泾,接(接),,tsiq7(tsɪʔ⁴),TRUE,tsiq7,,4,tsɪʔ
宝山·罗泾,积(積),,tsiq7(tsɪʔ⁴),TRUE,tsiq7,,4,tsɪʔ
宝山·罗泾,节(節),,tsiq7(tsɪʔ⁴),TRUE,tsiq7,,4,tsɪʔ
宝山·罗泾,绩(績),,tsiq7(tsɪʔ⁴),TRUE,tsiq7,,4,tsɪʔ
宝山·罗泾,脊(脊),,tsiq7(tsɪʔ⁴),TRUE,tsiq7,,4,tsɪʔ
宝山·罗泾,迹(跡),,tsiq7(tsɪʔ⁴),TRUE,tsiq7,,4,tsɪʔ
宝山·罗泾,鲫(鯽),,tsiq7(tsɪʔ⁴),TRUE,tsiq7,,4,tsɪʔ
宝山·罗泾,中(中),當~,tson1(tsoŋ⁵²),TRUE,tson1,,52,tsoŋ
宝山·罗泾,宗(宗),,tson1(tsoŋ⁵²),TRUE,tson1,,52,tsoŋ
宝山·罗泾,忠(忠),,tson1(tsoŋ⁵²),TRUE,tson1,,52,tsoŋ
宝山·罗泾,盅(盅),,tson1(tsoŋ⁵²),TRUE,tson1,,52,tsoŋ
宝山·罗泾,终(終),,tson1(tsoŋ⁵²),TRUE,tson1,,52,tsoŋ
宝山·罗泾,综(綜),,tson1(tsoŋ⁵²),TRUE,tson1,,52,tsoŋ
宝山·罗泾,纵(縱),~橫,tson1(tsoŋ⁵²),TRUE,tson1,,52,tsoŋ
宝山·罗泾,踪(蹤),,tson1(tsoŋ⁵²),TRUE,tson1,,52,tsoŋ
宝山·罗泾,钟(鍾),,tson1(tsoŋ⁵²),TRUE,tson1,,52,tsoŋ
宝山·罗泾,钟(鐘),,tson1(tsoŋ⁵²),TRUE,tson1,,52,tsoŋ
宝山·罗泾,鬃(鬃),,tson1(tsoŋ⁵²),TRUE,tson1,,52,tsoŋ
宝山·罗泾,中(中),射~,tson3(tsoŋ³³⁴),TRUE,tson3,,334,tsoŋ
宝山·罗泾,冢(冢),,tson3(tsoŋ³³⁴),TRUE,tson3,,334,tsoŋ
宝山·罗泾,怂(慫),,tson3(tsoŋ³³⁴),TRUE,tson3,,334,tsoŋ
宝山·罗泾,众(眾),,tson3(tsoŋ³³⁴),TRUE,tson3,,334,tsoŋ
宝山·罗泾,种(種),,tson3(tsoŋ³³⁴),TRUE,tson3,,334,tsoŋ
宝山·罗泾,纵(縱),放~,tson3(tsoŋ³³⁴),TRUE,tson3,,334,tsoŋ
宝山·罗泾,总(總),,tson3(tsoŋ³³⁴),TRUE,tson3,,334,tsoŋ
宝山·罗泾,肿(腫),,tson3(tsoŋ³³⁴),TRUE,tson3,,334,tsoŋ
宝山·罗泾,冢(冢),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,卓(卓),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,啄(啄),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,嘱(囑),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,捉(捉),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,桌(桌),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,浞(浞),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,涿(涿),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,烛(燭),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,琢(琢),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,祝(祝),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,竹(竹),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,筑(築),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,粥(粥),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,足(足),,tsoq7(tsoʔ⁴),TRUE,tsoq7,,4,tsoʔ
宝山·罗泾,租(租),,tsu1(tsu⁵²),TRUE,tsu1,,52,tsu
宝山·罗泾,佐(佐),,tsu3(tsu³³⁴),TRUE,tsu3,,334,tsu
宝山·罗泾,做(做),,tsu3(tsu³³⁴),TRUE,tsu3,,334,tsu
宝山·罗泾,左(左),,tsu3(tsu³³⁴),TRUE,tsu3,,334,tsu
宝山·罗泾,祖(祖),,tsu3(tsu³³⁴),TRUE,tsu3,,334,tsu
宝山·罗泾,组(組),,tsu3(tsu³³⁴),TRUE,tsu3,,334,tsu
宝山·罗泾,阻(阻),,tsu3(tsu³³⁴),TRUE,tsu3,,334,tsu
宝山·罗泾,周(周),,tsai1(tsʌɜ⁵²),TRUE,tsai1,,52,tsʌɜ
宝山·罗泾,州(州),,tsai1(tsʌɜ⁵²),TRUE,tsai1,,52,tsʌɜ
宝山·罗泾,槌(槌),,tsai1(tsʌɜ⁵²),TRUE,tsai1,,52,tsʌɜ
宝山·罗泾,洲(洲),,tsai1(tsʌɜ⁵²),TRUE,tsai1,,52,tsʌɜ
宝山·罗泾,舟(舟),,tsai1(tsʌɜ⁵²),TRUE,tsai1,,52,tsʌɜ
宝山·罗泾,追(追),,tsai1(tsʌɜ⁵²),TRUE,tsai1,,52,tsʌɜ
宝山·罗泾,邹(鄒),,tsai1(tsʌɜ⁵²),TRUE,tsai1,,52,tsʌɜ
宝山·罗泾,锥(錐),,tsai1(tsʌɜ⁵²),TRUE,tsai1,,52,tsʌɜ
宝山·罗泾,咒(咒),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,奏(奏),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,宙(宙),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,帚(帚),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,昼(晝),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,最(最),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,皱(皺),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,粹(粹),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,缀(綴),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,肘(肘),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,走(走),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,醉(醉),,tsai3(tsʌɜ³³⁴),TRUE,tsai3,,334,tsʌɜ
宝山·罗泾,酒(酒),,tsiu3(tsy³³⁴),TRUE,tsiu3,,334,tsy
宝山·罗泾,多(多),,tu1(tu⁵²),TRUE,tu1,,52,tu
宝山·罗泾,都(都),~城,tu1(tu⁵²),TRUE,tu1,,52,tu
宝山·罗泾,剁(剁),,tu3(tu³³⁴),TRUE,tu3,,334,tu
宝山·罗泾,堵(堵),,tu3(tu³³⁴),TRUE,tu3,,334,tu
宝山·罗泾,朵(朵),,tu3(tu³³⁴),TRUE,tu3,,334,tu
宝山·罗泾,肚(肚),豬~,tu3(tu³³⁴),TRUE,tu3,,334,tu
宝山·罗泾,赌(賭),,tu3(tu³³⁴),TRUE,tu3,,334,tu
宝山·罗泾,躲(躲),,tu3(tu³³⁴),TRUE,tu3,,334,tu
宝山·罗泾,兜(兜),,tai1(tʌɜ⁵²),TRUE,tai1,,52,tʌɜ
宝山·罗泾,堆(堆),,tai1(tʌɜ⁵²),TRUE,tai1,,52,tʌɜ
宝山·罗泾,对(對),,tai3(tʌɜ³³⁴),TRUE,tai3,,334,tʌɜ
宝山·罗泾,抖(抖),,tai3(tʌɜ³³⁴),TRUE,tai3,,334,tʌɜ
宝山·罗泾,斗(斗),,tai3(tʌɜ³³⁴),TRUE,tai3,,334,tʌɜ
宝山·罗泾,碓(碓),,tai3(tʌɜ³³⁴),TRUE,tai3,,334,tʌɜ
宝山·罗泾,陡(陡),,tai3(tʌɜ³³⁴),TRUE,tai3,,334,tʌɜ
宝山·罗泾,斗(鬥),,tai3(tʌɜ³³⁴),TRUE,tai3,,334,tʌɜ
宝山·罗泾,丢(丟),,tiu1(ty⁵²),TRUE,tiu1,,52,ty
宝山·罗泾,亡(亡),,vaon2(vɒ̃²³¹),TRUE,vaon2,,231,vɒ̃
宝山·罗泾,房(房),,vaon2(vɒ̃²³¹),TRUE,vaon2,,231,vɒ̃
宝山·罗泾,乏(乏),,vaq8(vᴀʔ¹²),TRUE,vaq8,,12,vᴀʔ
宝山·罗泾,伐(伐),,vaq8(vᴀʔ¹²),TRUE,vaq8,,12,vᴀʔ
宝山·罗泾,筏(筏),,vaq8(vᴀʔ¹²),TRUE,vaq8,,12,vᴀʔ
宝山·罗泾,罚(罰),,vaq8(vᴀʔ¹²),TRUE,vaq8,,12,vᴀʔ
宝山·罗泾,凡(凡),,vae2(vɛ²³¹),TRUE,vae2,,231,vɛ
宝山·罗泾,帆(帆),,vae2(vɛ²³¹),TRUE,vae2,,231,vɛ
宝山·罗泾,烦(煩),,vae2(vɛ²³¹),TRUE,vae2,,231,vɛ
宝山·罗泾,繁(繁),,vae2(vɛ²³¹),TRUE,vae2,,231,vɛ
宝山·罗泾,坟(墳),,ven2(vɛ̃²³¹),TRUE,ven2,,231,vɛ̃
宝山·罗泾,文(文),,ven2(vɛ̃²³¹),TRUE,ven2,,231,vɛ̃
宝山·罗泾,焚(焚),,ven2(vɛ̃²³¹),TRUE,ven2,,231,vɛ̃
宝山·罗泾,纹(紋),,ven2(vɛ̃²³¹),TRUE,ven2,,231,vɛ̃
宝山·罗泾,闻(聞),文,ven2(vɛ̃²³¹),TRUE,ven2,,231,vɛ̃
宝山·罗泾,犯(犯),,vae6(vɛ²¹³),TRUE,vae6,,213,vɛ
宝山·罗泾,范(範),,vae6(vɛ²¹³),TRUE,vae6,,213,vɛ
宝山·罗泾,范(范),,vae6(vɛ²¹³),TRUE,vae6,,213,vɛ
宝山·罗泾,万(萬),,vae6(vɛ²¹³),TRUE,vae6,,213,vɛ
宝山·罗泾,饭(飯),,vae6(vɛ²¹³),TRUE,vae6,,213,vɛ
宝山·罗泾,份(份),,ven6(vɛ̃²¹³),TRUE,ven6,,213,vɛ̃
宝山·罗泾,吻(吻),,ven6(vɛ̃²¹³),TRUE,ven6,,213,vɛ̃
宝山·罗泾,问(問),文,ven6(vɛ̃²¹³),TRUE,ven6,,213,vɛ̃
宝山·罗泾,忿(忿),,ven6(vɛ̃²¹³),TRUE,ven6,,213,vɛ̃
宝山·罗泾,愤(憤),,ven6(vɛ̃²¹³),TRUE,ven6,,213,vɛ̃
宝山·罗泾,佛(佛),,veq8(vəʔ¹²),TRUE,veq8,,12,vəʔ
宝山·罗泾,勿(勿),,veq8(vəʔ¹²),TRUE,veq8,,12,vəʔ
宝山·罗泾,物(物),文,veq8(vəʔ¹²),TRUE,veq8,,12,vəʔ
宝山·罗泾,唯(唯),,vi2(vi²³¹),TRUE,vi2,,231,vi
宝山·罗泾,微(微),,vi2(vi²³¹),TRUE,vi2,,231,vi
宝山·罗泾,惟(惟),,vi2(vi²³¹),TRUE,vi2,,231,vi
宝山·罗泾,维(維),,vi2(vi²³¹),TRUE,vi2,,231,vi
宝山·罗泾,肥(肥),,vi2(vi²³¹),TRUE,vi2,,231,vi
宝山·罗泾,味(味),文,vi6(vi²¹³),TRUE,vi6,,213,vi
宝山·罗泾,姓(姓),,vi6(vi²¹³),TRUE,vi6,,213,vi
宝山·罗泾,尾(尾),文,vi6(vi²¹³),TRUE,vi6,,213,vi
宝山·罗泾,未(未),,vi6(vi²¹³),TRUE,vi6,,213,vi
宝山·罗泾,费(費),姓,vi6(vi²¹³),TRUE,vi6,,213,vi
宝山·罗泾,缝(縫),~衣服,von2(voŋ²³¹),TRUE,von2,,231,voŋ
宝山·罗泾,逢(逢),,von2(voŋ²³¹),TRUE,von2,,231,voŋ
宝山·罗泾,冯(馮),,von2(voŋ²³¹),TRUE,von2,,231,voŋ
宝山·罗泾,俸(俸),,von6(voŋ²¹³),TRUE,von6,,213,voŋ
宝山·罗泾,奉(奉),,von6(voŋ²¹³),TRUE,von6,,213,voŋ
宝山·罗泾,缝(縫),一條~,von6(voŋ²¹³),TRUE,von6,,213,voŋ
宝山·罗泾,凤(鳳),,von6(voŋ²¹³),TRUE,von6,,213,voŋ
宝山·罗泾,伏(伏),,voq8(voʔ¹²),TRUE,voq8,,12,voʔ
宝山·罗泾,复(復),,voq8(voʔ¹²),TRUE,voq8,,12,voʔ
宝山·罗泾,服(服),,voq8(voʔ¹²),TRUE,voq8,,12,voʔ
宝山·罗泾,栿(栿),,voq8(voʔ¹²),TRUE,voq8,,12,voʔ
宝山·罗泾,扶(扶),,vu2(vu²³¹),TRUE,vu2,,231,vu
宝山·罗泾,浮(浮),,vu2(vu²³¹),TRUE,vu2,,231,vu
宝山·罗泾,无(無),,vu2(vu²³¹),TRUE,vu2,,231,vu
宝山·罗泾,符(符),,vu2(vu²³¹),TRUE,vu2,,231,vu
宝山·罗泾,侮(侮),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,务(務),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,妇(婦),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,抚(撫),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,武(武),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,父(父),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,腐(腐),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,舞(舞),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,负(負),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,附(附),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,雾(霧),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,鹉(鵡),,vu6(vu²¹³),TRUE,vu6,,213,vu
宝山·罗泾,浮(浮),,vai2(vʌɜ²³¹),TRUE,vai2,,231,vʌɜ
宝山·罗泾,亨(亨),,han1(xã⁵²),TRUE,han1,,52,xã
宝山·罗泾,蛤(蛤),,ha1(xɑ⁵²),TRUE,ha1,,52,xɑ
宝山·罗泾,夯(夯),,haon1(xɒ̃⁵²),TRUE,haon1,,52,xɒ̃
宝山·罗泾,蟹(蟹),,ha3(xɑ³³⁴),TRUE,ha3,,334,xɑ
宝山·罗泾,吓(嚇),,haq7(xᴀʔ⁴),TRUE,haq7,,4,xᴀʔ
宝山·罗泾,瞎(瞎),,haq7(xᴀʔ⁴),TRUE,haq7,,4,xᴀʔ
宝山·罗泾,蒿(蒿),,hau1(xɔ⁵²),TRUE,hau1,,52,xɔ
宝山·罗泾,薅(薅),,hau1(xɔ⁵²),TRUE,hau1,,52,xɔ
宝山·罗泾,好(好),,hau3(xɔ³³⁴),TRUE,hau3,,334,xɔ
宝山·罗泾,孝(孝),白,hau3(xɔ³³⁴),TRUE,hau3,,334,xɔ
宝山·罗泾,耗(耗),,hau3(xɔ³³⁴),TRUE,hau3,,334,xɔ
宝山·罗泾,亨(亨),,hen1(xɛ̃⁵²),TRUE,hen1,,52,xɛ̃
宝山·罗泾,喊(喊),,hae3(xɛ³³⁴),TRUE,hae3,,334,xɛ
宝山·罗泾,海(海),,hae3(xɛ³³⁴),TRUE,hae3,,334,xɛ
宝山·罗泾,很(很),,hen3(xɛ̃³³⁴),TRUE,hen3,,334,xɛ̃
宝山·罗泾,喝(喝),,heq7(xəʔ⁴),TRUE,heq7,,4,xəʔ
宝山·罗泾,赫(赫),,heq7(xəʔ⁴),TRUE,heq7,,4,xəʔ
宝山·罗泾,郝(郝),,heq7(xəʔ⁴),TRUE,heq7,,4,xəʔ
宝山·罗泾,黑(黑),,heq7(xəʔ⁴),TRUE,heq7,,4,xəʔ
宝山·罗泾,虾(蝦),,heu1(xɤ⁵²),TRUE,heu1,,52,xɤ
宝山·罗泾,鼾(鼾),,heu1(xɤ⁵²),TRUE,heu1,,52,xɤ
宝山·罗泾,汉(漢),,heu3(xɤ³³⁴),TRUE,heu3,,334,xɤ
宝山·罗泾,罕(罕),,heu3(xɤ³³⁴),TRUE,heu3,,334,xɤ
宝山·罗泾,蚶(蚶),,hie1(xɪ⁵²),TRUE,hie1,,52,xɪ
宝山·罗泾,酣(酣),,hie1(xɪ⁵²),TRUE,hie1,,52,xɪ
宝山·罗泾,揈(揈),,hon1(xoŋ⁵²),TRUE,hon1,,52,xoŋ
宝山·罗泾,烘(烘),,hon1(xoŋ⁵²),TRUE,hon1,,52,xoŋ
宝山·罗泾,轰(轟),,hon1(xoŋ⁵²),TRUE,hon1,,52,xoŋ
宝山·罗泾,哄(哄),,hon3(xoŋ³³⁴),TRUE,hon3,,334,xoŋ
宝山·罗泾,藿(藿),,hoq7(xoʔ⁴),TRUE,hoq7,,4,xoʔ
宝山·罗泾,霍(霍),,hoq7(xoʔ⁴),TRUE,hoq7,,4,xoʔ
宝山·罗泾,乎(乎),文,hu1(xu⁵²),TRUE,hu1,,52,xu
宝山·罗泾,呼(呼),,hu1(xu⁵²),TRUE,hu1,,52,xu
宝山·罗泾,伙(夥),,hu3(xu³³⁴),TRUE,hu3,,334,xu
宝山·罗泾,浒(滸),,hu3(xu³³⁴),TRUE,hu3,,334,xu
宝山·罗泾,火(火),,hu3(xu³³⁴),TRUE,hu3,,334,xu
宝山·罗泾,荷(荷),,hu3(xu³³⁴),TRUE,hu3,,334,xu
宝山·罗泾,薄(薄),,hu3(xu³³⁴),TRUE,hu3,,334,xu
宝山·罗泾,虎(虎),,hu3(xu³³⁴),TRUE,hu3,,334,xu
宝山·罗泾,货(貨),,hu3(xu³³⁴),TRUE,hu3,,334,xu
宝山·罗泾,歪(歪),,hua1(xuɑ⁵²),TRUE,hua1,,52,xuɑ
宝山·罗泾,慌(慌),,huaon1(xuɒ̃⁵²),TRUE,huaon1,,52,xuɒ̃
宝山·罗泾,荒(荒),,huaon1(xuɒ̃⁵²),TRUE,huaon1,,52,xuɒ̃
宝山·罗泾,晃(晃),,huaon3(xuɒ̃³³⁴),TRUE,huaon3,,334,xuɒ̃
宝山·罗泾,况(況),,huaon3(xuɒ̃³³⁴),TRUE,huaon3,,334,xuɒ̃
宝山·罗泾,谎(謊),,huaon3(xuɒ̃³³⁴),TRUE,huaon3,,334,xuɒ̃
宝山·罗泾,豁(豁),,huaq7(xuᴀʔ⁴),TRUE,huaq7,,4,xuᴀʔ
宝山·罗泾,辖(轄),,huaq7(xuᴀʔ⁴),TRUE,huaq7,,4,xuᴀʔ
宝山·罗泾,婚(婚),,huen1(xuɛ̃⁵²),TRUE,huen1,,52,xuɛ̃
宝山·罗泾,昏(昏),,huen1(xuɛ̃⁵²),TRUE,huen1,,52,xuɛ̃
宝山·罗泾,荤(葷),,huen1(xuɛ̃⁵²),TRUE,huen1,,52,xuɛ̃
宝山·罗泾,甩(甩),,huae3(xuɛ³³⁴),TRUE,huae3,,334,xuɛ
宝山·罗泾,忽(忽),,hueq7(xuəʔ⁴),TRUE,hueq7,,4,xuəʔ
宝山·罗泾,花(花),,hueu1(xuɤ⁵²),TRUE,hueu1,,52,xuɤ
宝山·罗泾,化(化),,hueu3(xuɤ³³⁴),TRUE,hueu3,,334,xuɤ
宝山·罗泾,欢(歡),,hue1(xuɪ⁵²),TRUE,hue1,,52,xuɪ
宝山·罗泾,唤(喚),,hue3(xuɪ³³⁴),TRUE,hue3,,334,xuɪ
宝山·罗泾,焕(煥),,hue3(xuɪ³³⁴),TRUE,hue3,,334,xuɪ
宝山·罗泾,徽(徽),,huai1(xuʌɜ⁵²),TRUE,huai1,,52,xuʌɜ
宝山·罗泾,恢(恢),,huai1(xuʌɜ⁵²),TRUE,huai1,,52,xuʌɜ
宝山·罗泾,挥(揮),,huai1(xuʌɜ⁵²),TRUE,huai1,,52,xuʌɜ
宝山·罗泾,灰(灰),,huai1(xuʌɜ⁵²),TRUE,huai1,,52,xuʌɜ
宝山·罗泾,盔(盔),,huai1(xuʌɜ⁵²),TRUE,huai1,,52,xuʌɜ
宝山·罗泾,辉(輝),,huai1(xuʌɜ⁵²),TRUE,huai1,,52,xuʌɜ
宝山·罗泾,悔(悔),,huai3(xuʌɜ³³⁴),TRUE,huai3,,334,xuʌɜ
宝山·罗泾,晦(晦),,huai3(xuʌɜ³³⁴),TRUE,huai3,,334,xuʌɜ
宝山·罗泾,毁(毀),,huai3(xuʌɜ³³⁴),TRUE,huai3,,334,xuʌɜ
宝山·罗泾,秽(穢),,huai3(xuʌɜ³³⁴),TRUE,huai3,,334,xuʌɜ
宝山·罗泾,贿(賄),,huai3(xuʌɜ³³⁴),TRUE,huai3,,334,xuʌɜ
宝山·罗泾,呴(呴),,hai1(xʌɜ⁵²),TRUE,hai1,,52,xʌɜ
宝山·罗泾,䫲(䫲),,hai1(xʌɜ⁵²),TRUE,hai1,,52,xʌɜ
宝山·罗泾,吼(吼),,hai3(xʌɜ³³⁴),TRUE,hai3,,334,xʌɜ
宝山·罗泾,鲎(鱟),,hai3(xʌɜ³³⁴),TRUE,hai3,,334,xʌɜ
宝山·罗泾,场(場),,zan2(zã²³¹),TRUE,zan2,,231,zã
宝山·罗泾,澄(澄),,zan2(zã²³¹),TRUE,zan2,,231,zã
宝山·罗泾,短(短),,zan2(zã²³¹),TRUE,zan2,,231,zã
宝山·罗泾,肠(腸),,zan2(zã²³¹),TRUE,zan2,,231,zã
宝山·罗泾,长(長),~短,zan2(zã²³¹),TRUE,zan2,,231,zã
